
    0,
    0.08634523932846942,
    0.16204708579509064,
    0.23094265922841092,
    0.30194097872634745,
    0.3851435694195426,
    0.4698753997237049,
    0.551239582504631,
    0.6222328631612196,
    0.6815846966665627,
    0.7378199462935913,
    0.7884602412549774,
    0.8111326915948798,
    0.8228620639925017,
    0.8125745520180978,
    0.7854436012153037,
    0.7486600958609126,
    0.6733942690012646,
    0.5956615299856671,
    0.5284528961999044,
    0.45738608201604175,
    0.3865311296178496,
    0.3085978455338202,
    0.23119470689351224,
    0.16115766791598204,
    0.10991094775005553,
    0.06943523190641289,
    0.027772233917943936,
    -0.017838883885735613,
    -0.05546429755640177,
    -0.07419821030238995,
    -0.08345447122527183,
    -0.08118599029322883,
    -0.05612712150507564,
    -0.020737599739227758,
    0.01594787750292734,
    0.04736280943607907,
    0.0701233563341246,
    0.07834491050905391,
    0.0730717968060906,
    0.04360495056452961,
    0.02156218052303434,
    0.024495550054612562,
    0.04772815394335334,
    0.06571681440120586,
    0.06972269306493993,
    0.06690543831374504,
    0.05822638947125545,
    0.037720061481249366,
    0.027023222332107626,
    0.025627334968038713,
    0.02628824736539321,
    0.011311571308098848,
    -0.01163938249324689,
    -0.03442657726021356,
    -0.06627508543362884,
    -0.08965349422926243,
    -0.09950888815205514,
    -0.09441641242679145,
    -0.0832099180225807,
    -0.06819420882179936,
    -0.059168746450140516,
    -0.046122876717973396,
    -0.027621294921259764,
    -0.019251267844002867,
    -0.004976288636546226,
    0.020473366706224606,
    0.06219007398305007,
    0.10295570448279738,
    0.13658707133158499,
    0.16283917991349645,
    0.17409993677796803,
    0.1663935280015017,
    0.14682539371259298,
    0.13165071669625522,
    0.12801838405749483,
    0.13173608384340463,
    0.12737465463648287,
    0.1029322427119654,
    0.06437652338505213,
    0.01157192516161207,
    -0.047272986128910885,
    -0.09535559110573802,
    -0.13137151395394275,
    -0.158809530248091,
    -0.18488033487992273,
    -0.20584934914516326,
    -0.21281511887177215,
    -0.22224423514974237,
    -0.2146614001035345,
    -0.19726358996584106,
    -0.16719638666773629,
    -0.1316629615123697,
    -0.08841860816707552,
    -0.05480027404913565,
    -0.035505794962700045,
    -0.0253274319886852,
    -0.031846976695162926,
    -0.0443665965463985,
    -0.049713566185267455,
    -0.043627099570709746,
    -0.02950534490685173,
    -0.014723998584301245,
    -0.0040799702629137615,
    -0.001498012244641188,
    -0.004479323661039265,
    -0.0026256543509200338,
    0.004667856535214187,
    0.014540612495421634,
    0.021582415876414063,
    0.02212051283699367,
    0.014564052561414027,
    0.00013976968850600976,
    -0.004703499071342236,
    -0.0032467359792716687,
    -0.007451995376909977,
    -0.009693244864515798,
    -0.009604633289556276,
    -0.002034660308198951,
    0.004481891611185331,
    0.0028838864813363653,
    0.003947641355755706,
    0.001970385750101855,
    -0.0018060015302177265,
    -0.005054933818912877,
    -0.00009360899197465951,
    0.015372078572939863,
    0.028454421812538887,
    0.042330901880046685,
    0.05340821831420825,
    0.06363814729752698,
    0.07344175586393172,
    0.07741190692146213,
    0.07901227681466874,
    0.08771702002807362,
    0.10499986399795769,
    0.11698303986163851,
    0.1278879826921802,
    0.14272259986783406,
    0.15038136903280275,
    0.15421217950181212,
    0.14362818640718053,
    0.1371611128515205,
    0.1391526156097829,
    0.12699719295981501,
    0.10393364875045917,
    0.079333713518803,
    0.061957999567796025,
    0.040918382879386095,
    0.013597485711249763,
    -0.005741996862459192,
    -0.014030033153190824,
    -0.011876131494803991,
    -0.012914174224721369,
    -0.022330433722008387,
    -0.028104715361761685,
    -0.03202537932193357,
    -0.04441444024120632,
    -0.06105117813877363,
    -0.06730472418659211,
    -0.07252204636586311,
    -0.08241826643760064,
    -0.0941405507362973,
    -0.10012819395051772,
    -0.09606654605742591,
    -0.09484516899218248,
    -0.09353928995247128,
    -0.07865088285619203,
    -0.0548402875896452,
    -0.04680550023380219,
    -0.05086734155396318,
    -0.05310548003107167,
    -0.05935920007837892,
    -0.08051158865514497,
    -0.10574620697554753,
    -0.13041356996070208,
    -0.14622344634480866,
    -0.15504580735781387,
    -0.17060321359382283,
    -0.18276574946959032,
    -0.18183071629985215,
    -0.17815364671071685,
    -0.17136193840440084,
    -0.15265757483173242,
    -0.11987030657175586,
    -0.09098573482127414,
    -0.06745031044678743,
    -0.04574483894310633,
    -0.023780909407693212,
    -0.0054888347056862045,
    0.010462703990563735,
    0.022935191991310923,
    0.03466849856146623,
    0.04870046364426863,
    0.05921922354964142,
    0.06198419763896988,
    0.05988948347818202,
    0.052644633857366493,
    0.03891896049716382,
    0.022044475493379782,
    -0.002473920660672429,
    -0.023867142151404595,
    -0.03365467067168173,
    -0.033473426123463546,
    -0.024314675024976716,
    -0.014464478796574573,
    -0.00803892507291127,
    0.007306295605179419,
    0.03080554646792465,
    0.0593578615179956,
    0.08599346041717146,
    0.10720652421043536,
    0.11674806615622277,
    0.11189309558321044,
    0.08787855860810365,
    0.052965575371889784,
    0.02280512494629185,
    -0.007205144144607605,
    -0.04523472162793361,
    -0.10055084989326367,
    -0.15451540780761827,
    -0.21484838345129928,
    -0.2737649957376239,
    -0.33536033957929645,
    -0.3907584545098427,
    -0.44546607573813446,
    -0.4798611168890952,
    -0.4921759229239866,
    -0.4945011766715995,
    -0.486116830991802,
    -0.4774968204951772,
    -0.4585419295298186,
    -0.42195189566106506,
    -0.3792714185665738,
    -0.3384915826398341,
    -0.3007885942441371,
    -0.2545305269745556,
    -0.21411663847528528,
    -0.16364526880549404,
    -0.11087385121459385,
    -0.07732534338747131,
    -0.05118549164052379,
    -0.031026800333724024,
    -0.03154097207140565,
    -0.03363947025862886,
    -0.03105556344218982,
    -0.014655520226392101,
    0.013077371101938046,
    0.053355287743592425,
    0.10250123721784965,
    0.1547384164379003,
    0.2238490298320728,
    0.2918517764790868,
    0.3556634334416764,
    0.4117072295169214,
    0.4543928683784222,
    0.4926736462204741,
    0.514997294231683,
    0.5218225172888692,
    0.49760578901977054,
    0.4535632274978247,
    0.3930883711786784,
    0.34725303690745585,
    0.3187065946790198,
    0.2810928663665146,
    0.21756230429996318,
    0.1611240876665964,
    0.10182255979514644,
    0.04363913711957519,
    -0.013918793166721727,
    -0.05449210541776331,
    -0.08256931330351008,
    -0.10304144549953452,
    -0.11264740325082682,
    -0.11078494445015892,
    -0.09290353862095603,
    -0.06727303982623302,
    -0.022440270076445095,
    0.03178159718321419,
    0.09303732488051145,
    0.14631425087074132,
    0.19406416726955247,
    0.2292431106067725,
    0.24689949809580874,
    0.2553693552670872,
    0.2569421749374647,
    0.24325781007381453,
    0.21626913390424524,
    0.1791733883922996,
    0.13512049359899475,
    0.09356237091468578,
    0.05237570126631229,
    0.015056050793364723,
    -0.021711911310349254,
    -0.059843865851470085,
    -0.09583680446440192,
    -0.13427092543694916,
    -0.17076451276578655,
    -0.20746667383644407,
    -0.24131925871267887,
    -0.267528069465405,
    -0.283434624675977,
    -0.2914541583168096,
    -0.28788458837670083,
    -0.27845918349812077,
    -0.268336190294712,
    -0.25672114175863825,
    -0.24266003554618498,
    -0.21732199342661318,
    -0.17995646630658074,
    -0.14992597065115057,
    -0.12579764629691342,
    -0.10208009016469725,
    -0.08001978232528154,
    -0.059474944924641115,
    -0.0426987340646788,
    -0.017375830445613687,
    0.013086843334060573,
    0.036687596648996915,
    0.05459157487563162,
    0.07260032907150202,
    0.08508091135884965,
    0.09229944585487952,
    0.09678927244731303,
    0.08987284403372228,
    0.07590582004985422,
    0.055302536779159805,
    0.034918333385865065,
    0.02292137708409806,
    0.018669106008924907,
    0.0031031166507375168,
    -0.011506607061532302,
    -0.01184344711735868,
    -0.0007961337222679129,
    0.003162982391340178,
    -0.005390767865344121,
    -0.0179601923156934,
    -0.030226262374593815,
    -0.04853360071102956,
    -0.06531688303816877,
    -0.07277201892396772,
    -0.0648314256803215,
    -0.04948907025870003,
    -0.020032686373711882,
    0.01970940457019862,
    0.06140718709898131,
    0.09694392285965728,
    0.1339593298730502,
    0.16408250529885232,
    0.18292339735290178,
    0.18895764287080902,
    0.18615059035857848,
    0.17724641576729167,
    0.16780829232827385,
    0.14929386826538815,
    0.11836608267803835,
    0.09180256762207034,
    0.0796607007581428,
    0.08009286230888636,
    0.08143538692588242,
    0.07363848996681488,
    0.06054059199239681,
    0.037474823832369504,
    0.0074328771994358975,
    -0.021740301487307174,
    -0.046708954551093015,
    -0.054738992634895005,
    -0.05181732173424203,
    -0.046333046722346775,
    -0.037878193430431514,
    -0.02833354695517335,
    -0.016862684832147735,
    -0.0043461807263739105,
    0.0034668992042956354,
    0.0020094255899024147,
    0.0006610181900339664,
    -0.003967228411053034,
    -0.01661262123149961,
    -0.036031172237704266,
    -0.05782069133091766,
    -0.07084154103284612,
    -0.08007787615976152,
    -0.08470837849299563,
    -0.08304864806094182,
    -0.0822673996679314,
    -0.09313867022552035,
    -0.10381181243851531,
    -0.11793659609205805,
    -0.1317193342208555,
    -0.14580838900508855,
    -0.15155853236690284,
    -0.1428217011458188,
    -0.13776866996776246,
    -0.13968023677178376,
    -0.13980977495518573,
    -0.14585093069602062,
    -0.15073366902477636,
    -0.15405003714971974,
    -0.15358872980958,
    -0.1381824192605038,
    -0.11448343774614786,
    -0.08611503901832336,
    -0.0552286716517451,
    -0.020901635151467503,
    0.015007331794380664,
    0.05350337903689006,
    0.08400203512959212,
    0.11177586854619972,
    0.14204784861327643,
    0.16828263434811302,
    0.1811427676930238,
    0.19588147637034295,
    0.20241181656743798,
    0.20467563198727368,
    0.20303590356972726,
    0.20109009810532177,
    0.19188354721350961,
    0.17401092399457188,
    0.14962883127047907,
    0.10846716422597309,
    0.05817880596444269,
    0.0047608631910335064,
    -0.049584288288513,
    -0.10045154840333852,
    -0.13984184249455264,
    -0.17236827468479937,
    -0.1902542746445895,
    -0.19367075803496853,
    -0.19037093792202642,
    -0.17812151959898412,
    -0.15761775219475951,
    -0.12590552875076974,
    -0.0881766654451555,
    -0.041955761597790145,
    -0.009522255109945444,
    0.018038459528979492,
    0.03125214349773201,
    0.020399091436252473,
    -0.005081471438981429,
    -0.03323090097319343,
    -0.0554156134507113,
    -0.0713160273212909,
    -0.07999349368350836,
    -0.08915175065137926,
    -0.10077922249526669,
    -0.10722637106606937,
    -0.1022456006110548,
    -0.09383864995255556,
    -0.08714707928192149,
    -0.0837516563800384,
    -0.07194512333953951,
    -0.060115514173556824,
    -0.04379532030871429,
    -0.033204729725274024,
    -0.017225514948084036,
    0.003893682914867826,
    0.031308406957664535,
    0.06730727444986935,
    0.10729841664065409,
    0.14054847918170205,
    0.1671034234625272,
    0.17754079610868023,
    0.15786363612859236,
    0.11932017987765103,
    0.07413547831940591,
    0.03679095698588148,
    0.001616150894674151,
    -0.03691116243827788,
    -0.07850244630055343,
    -0.11989891769941,
    -0.14978633205928962,
    -0.16593418599917598,
    -0.17293268875893741,
    -0.1704562800470857,
    -0.15315216349560024,
    -0.13551194162386143,
    -0.11611280385181147,
    -0.10254926722019234,
    -0.09930633736440594,
    -0.10172976920914505,
    -0.10542879473186932,
    -0.1063711041877093,
    -0.09823149633463404,
    -0.07951910396038765,
    -0.0652335637288962,
    -0.05878654775302172,
    -0.055300987651826686,
    -0.045391499383969684,
    -0.024624033690995556,
    0.003337652301199334,
    0.04146669566752661,
    0.07604554344203988,
    0.10231730374609475,
    0.12788998149389944,
    0.14879620357633036,
    0.16731768068854294,
    0.18151097715976167,
    0.20593238320055116,
    0.22834475153762682,
    0.25259157697975715,
    0.27372417358567513,
    0.2986666484009917,
    0.30686084106482625,
    0.29762426694375366,
    0.28169700243454243,
    0.2610125946194511,
    0.2434626810803912,
    0.23010577341657817,
    0.2100654228923734,
    0.17482137133549638,
    0.12859714075950968,
    0.0897162651259201,
    0.05151609525554889,
    0.019825222201402995,
    -0.005016495407787189,
    -0.020570555220745274,
    -0.039459552394402866,
    -0.052308223915828914,
    -0.06548304193821494,
    -0.07178153121105585,
    -0.07262604154447441,
    -0.06457250049699956,
    -0.06760415683669288,
    -0.0688264171848839,
    -0.06565804887092139,
    -0.059480755376603814,
    -0.04901152902155506,
    -0.0491974176738768,
    -0.05391364058921035,
    -0.06461596363870604,
    -0.07230259404933724,
    -0.08228434286942013,
    -0.09239903893146716,
    -0.09524783999241723,
    -0.09376564004343367,
    -0.09029434114448638,
    -0.08188138618755371,
    -0.07598514953817172,
    -0.07398718766946195,
    -0.07986271346906468,
    -0.09299064537308094,
    -0.0979739508637533,
    -0.09355175212954507,
    -0.09481959685857336,
    -0.09339869770249107,
    -0.08381460002667077,
    -0.07618540579707504,
    -0.07387249290600123,
    -0.07187084672512697,
    -0.0637573171116211,
    -0.05636875024909717,
    -0.04713304196076,
    -0.04013011361540421,
    -0.040541789300193184,
    -0.04821472225561936,
    -0.057132066772012005,
    -0.067070217047115,
    -0.0723788796676418,
    -0.06782938084653915,
    -0.05936069347074496,
    -0.0449818339867196,
    -0.03053585968908759,
    -0.026259072135773682,
    -0.04103151123110624,
    -0.08058169512842157,
    -0.12569249090336013,
    -0.15547155918825137,
    -0.18690483344080547,
    -0.22163387338396762,
    -0.2513327696154256,
    -0.257783994514418,
    -0.250570255324513,
    -0.23426630690672318,
    -0.20568126877755258,
    -0.1779639679481986,
    -0.15919445528848625,
    -0.14295138588310655,
    -0.12462506812413973,
    -0.10473159595945765,
    -0.08640131259356917,
    -0.0701967506221823,
    -0.04974905771941193,
    -0.020290906277482652,
    0.01436105880337655,
    0.055205314147467384,
    0.0992061832462563,
    0.14257182206556004,
    0.16596230427973294,
    0.15799504685391386,
    0.14236478479687212,
    0.1152866076501463,
    0.07415190190839832,
    0.0283886370822668,
    -0.013837019953373948,
    -0.03135946770042857,
    -0.026134611678948233,
    -0.007853334663056733,
    0.007062695688186435,
    0.009060362965647141,
    -0.004665774863514293,
    -0.02091363675353332,
    -0.02834380291095594,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0.04454194647159801,
    0.04196233671140552,
    0.03453332449005041,
    0.029288682485663974,
    0.01610687054011335,
    0.007714962441706361,
    0.0111834758772711,
    0.014306437946929991,
    0.019346860444062072,
    0.031143651983954055,
    0.04052250968191602,
    0.041098740383586845,
    0.03574209662409207,
    0.015840499238751915,
    -0.0074739340969425415,
    -0.013923158884068705,
    -0.018236418130483486,
    -0.011908178063122882,
    -0.00708360473915833,
    -0.0024941811504240884,
    -0.0029119619720084826,
    -0.010531151025133871,
    -0.0057202692038731675,
    0.0010772779896690184,
    -0.0020834063791405595,
    -0.011419029331677067,
    -0.015796942634503045,
    -0.021121660490276306,
    -0.024932399338321927,
    -0.006982528482989355,
    0.01173263957838931,
    0.0391060449336298,
    0.07103351588873216,
    0.09098593880122587,
    0.1052826701049419,
    0.0982766366711784,
    0.08167744380459584,
    0.058620845779808126,
    0.02872479548339773,
    -0.0032056197671065617,
    -0.030621875170409287,
    -0.046174817544851046,
    -0.05616830860233815,
    -0.04997452272027532,
    -0.04535954652074429,
    -0.05461483177026212,
    -0.06486251313059518,
    -0.07343936898984729,
    -0.08850666031872097,
    -0.09509089145327938,
    -0.09475982915667912,
    -0.09542212792654904,
    -0.08558261550007476,
    -0.057758814261822854,
    -0.03574827179538088,
    -0.004054615393685961,
    0.0352584738981057,
    0.0651672332030252,
    0.08092600845046105,
    0.09306470545871388,
    0.09946867524341826,
    0.09388213965394764,
    0.08608702268472902,
    0.08571936797304305,
    0.08813674907393779,
    0.07758944800851421,
    0.06033049915487495,
    0.05532622652790053,
    0.051927406245223046,
    0.04626150610954764,
    0.04444921006720521,
    0.04917681242142639,
    0.04175908783041001,
    0.03809648681484005,
    0.029341096870102334,
    0.016055493416429503,
    -0.004339657202080535,
    -0.012952466115109185,
    -0.018655208346875056,
    -0.01685624493907841,
    -0.007476600308720091,
    0.006054714528761587,
    0.01811060959607277,
    0.03336997342537833,
    0.04303937505466534,
    0.03906692513668203,
    0.028349939004992806,
    0.03043516347053517,
    0.04571447929515364,
    0.05487431123970286,
    0.048909726794799054,
    0.04412394505761497,
    0.046698809748713384,
    0.050727586468771714,
    0.05411885862481132,
    0.061665677403453786,
    0.05963535173614019,
    0.04867108084863732,
    0.03356696484252659,
    0.018370769644536204,
    -0.005069896691558832,
    -0.021627266657685152,
    -0.03065063707812692,
    -0.03186017337633565,
    -0.024051133299395535,
    -0.014110364982812235,
    -0.002556253171326532,
    0.013572224137289863,
    0.029465579073252555,
    0.04128710557533722,
    0.03477943137610161,
    0.03644738162399013,
    0.04601672638420868,
    0.04852332595416849,
    0.04650095287401878,
    0.0455000782411416,
    0.050767486009698305,
    0.0640167367481396,
    0.06931111058747295,
    0.07585401267738422,
    0.0719757735864677,
    0.07093285073884467,
    0.06557732105462757,
    0.056688874719027726,
    0.04376184902762986,
    0.03769019798561726,
    0.03755912982749084,
    0.029764416984348403,
    0.01783871377755551,
    0.01625291871720302,
    0.009194486991007719,
    0.009305467720026859,
    0.010213739104801587,
    0.009250306126562519,
    0.006093831332770579,
    0.01543107238966762,
    0.010742248055817425,
    -0.01238435450393996,
    -0.03017877152387368,
    -0.055084158602732705,
    -0.0793752963197493,
    -0.09144265702503084,
    -0.10716648386818606,
    -0.12915507929851228,
    -0.15429965855967603,
    -0.16584051212060494,
    -0.17425472970680758,
    -0.1819698795235735,
    -0.18544513515135475,
    -0.1720708831187447,
    -0.15063663284121664,
    -0.13893893236064844,
    -0.1399563791812295,
    -0.12359153443085193,
    -0.09710393441496352,
    -0.07510076142580761,
    -0.05291259005886783,
    -0.0378595730169954,
    -0.024207062710004723,
    0.005621368632634829,
    0.012817760775142562,
    0.019776845366252113,
    0.0320158841535075,
    0.036978552122936034,
    0.03654599396767279,
    0.036677108086618435,
    0.02250594803199687,
    -0.003557723137125193,
    -0.03664609435299551,
    -0.07185167002797285,
    -0.10977570163319422,
    -0.1485899692457118,
    -0.170220927372967,
    -0.16977925149921888,
    -0.15675965975018297,
    -0.14814546190820746,
    -0.13956021441253114,
    -0.10715845250198948,
    -0.07166143495458435,
    -0.05002309771882558,
    -0.01603233431831693,
    0.007542078160077353,
    0.022210845407655843,
    0.04408537272312163,
    0.05064906975953428,
    0.06527084833772984,
    0.08283169596514946,
    0.08955610624150605,
    0.08682797052196958,
    0.07421688849300796,
    0.04787275124143104,
    0.01246167358533834,
    -0.02094092386267824,
    -0.05761681270157446,
    -0.09531699987689819,
    -0.12611399109334995,
    -0.14239498934103736,
    -0.1473730648253635,
    -0.14175427838456503,
    -0.11771213636724681,
    -0.07616014527353575,
    -0.01766021905116129,
    0.034048250547384654,
    0.08113417576158873,
    0.1411585066150876,
    0.18412842743976915,
    0.21116252314353753,
    0.22964240770563196,
    0.24988119454927932,
    0.26803261249005395,
    0.29575188131519836,
    0.3127978700298775,
    0.32099819653032335,
    0.32013726135252174,
    0.3029508447797037,
    0.2742132963496533,
    0.24933097395695167,
    0.21048847080791316,
    0.16827252995068379,
    0.12916751473712187,
    0.09782746322522445,
    0.06890735848958485,
    0.03463618830943812,
    0.011962458066171935,
    0.011931845717015815,
    0.020640289276383287,
    0.03142774512180765,
    0.03922879604558466,
    0.0553427920271341,
    0.06901408798481747,
    0.05884541077663359,
    0.04299381934562098,
    0.022602197227600235,
    0.0025480749469008173,
    -0.000007688230384646319,
    0.0003168129670018326,
    -0.010456786505704033,
    -0.01606136986348996,
    -0.02075177660067397,
    -0.034604282686527654,
    -0.05091224942241106,
    -0.0702757190684701,
    -0.08895088053922594,
    -0.1145540241738175,
    -0.1296471085281548,
    -0.13813727530870346,
    -0.15021203349606757,
    -0.15561308569093182,
    -0.1409512217405645,
    -0.11730060804486074,
    -0.09050081552364647,
    -0.06842141617926419,
    -0.03947089769583273,
    -0.010567517109954957,
    0.0003534016687592633,
    0.006461393359600673,
    0.00846674187988648,
    0.021013796511722475,
    0.04164524602825299,
    0.06051560763919613,
    0.06352683868657089,
    0.06508049897718418,
    0.06823465147913893,
    0.059186092748459436,
    0.05267966891656168,
    0.051371480704145385,
    0.04919984258188377,
    0.03462128151138592,
    0.011895065425994987,
    -0.025339086778434695,
    -0.07449380941976394,
    -0.12894842099302486,
    -0.17647938388681259,
    -0.21135456111192544,
    -0.2302850906558516,
    -0.23044214419581982,
    -0.21940454049426422,
    -0.2017277460564026,
    -0.20059500693455756,
    -0.2111177546640075,
    -0.22848404676189576,
    -0.23950788053663677,
    -0.2416235447090629,
    -0.24594353758968204,
    -0.25033397360155385,
    -0.2542122526287081,
    -0.2564897215826737,
    -0.24442421891563465,
    -0.21576640344491824,
    -0.17596742842618607,
    -0.12933849589936164,
    -0.08611226766573553,
    -0.04868269025579355,
    -0.021529616813489603,
    -0.011620294542647609,
    -0.013615768454888042,
    -0.018943721569724688,
    -0.015631078144851603,
    0.0019536077274299947,
    0.03551853682426117,
    0.08134893825018821,
    0.13949507473442935,
    0.18588239849761823,
    0.21955243919273118,
    0.23626732663537262,
    0.23500139344618393,
    0.2233521712811961,
    0.19062540332509645,
    0.14294351631035235,
    0.09075987275223997,
    0.036986246812387935,
    -0.01123949567596165,
    -0.04758501020456714,
    -0.07700494812686641,
    -0.08943217034134403,
    -0.08798814908012012,
    -0.08192460051264286,
    -0.07830342121009488,
    -0.08212486677007272,
    -0.09277885954202088,
    -0.11390324360183164,
    -0.1428662740964748,
    -0.16536318752345414,
    -0.18334142827161232,
    -0.19551241554995993,
    -0.1997166112376837,
    -0.20473682722301892,
    -0.21528076965578888,
    -0.22403575978964968,
    -0.2221729117572419,
    -0.21771267991897503,
    -0.21825834773187477,
    -0.21059994120822986,
    -0.1940053881949107,
    -0.168753073966467,
    -0.14587259899837476,
    -0.12777842762186972,
    -0.10815679875410081,
    -0.07907524080633259,
    -0.03842577306718113,
    0.005513377007410721,
    0.04148164564782026,
    0.06184025570658184,
    0.07778614948037052,
    0.08737097154830936,
    0.0907415176963002,
    0.08529356008361771,
    0.07235983263311958,
    0.05121414578589136,
    0.02263365816649816,
    -0.010946567801341065,
    -0.052680170083626195,
    -0.09663073116429845,
    -0.1290214632708713,
    -0.14972088683104845,
    -0.16984308532505482,
    -0.180863278793986,
    -0.18958666263453902,
    -0.1873257248375698,
    -0.18061037038638425,
    -0.1759994111524238,
    -0.16824290348623802,
    -0.15318932328058774,
    -0.13091724300784857,
    -0.10397039135805883,
    -0.08539154987698103,
    -0.07789714099757786,
    -0.06896341491379593,
    -0.05049512387851525,
    -0.022604105088156738,
    0.010290190170758664,
    0.04225500486283493,
    0.06956735060677097,
    0.08544852329858009,
    0.09183308812810674,
    0.08443600101318066,
    0.06777224424410574,
    0.03876861851598729,
    0.0035604033796489687,
    -0.033094717503876755,
    -0.07404603465650932,
    -0.12832094902074892,
    -0.18779733134313753,
    -0.23483124753741028,
    -0.2752768469250821,
    -0.3031458940410428,
    -0.3419338125758348,
    -0.38052726911681084,
    -0.4142987827309468,
    -0.4407759336721936,
    -0.45593729402518096,
    -0.4535880272875589,
    -0.4266089774028262,
    -0.37931210987290065,
    -0.3116512445782745,
    -0.23486286928413763,
    -0.15666423829105197,
    -0.07613653063996197,
    0.0000644944645643723,
    0.06315060645840744,
    0.11363318784246816,
    0.14502132977482846,
    0.16972135682480297,
    0.18790907818312022,
    0.2046372623018016,
    0.22181175783046814,
    0.22878851025092453,
    0.23910241438975785,
    0.26832310887740485,
    0.3042063430892663,
    0.32345942685033086,
    0.3211222361439932,
    0.297685161196128,
    0.25391172725775685,
    0.2027630197043631,
    0.15905142193160451,
    0.12084259939166314,
    0.09087660783008494,
